step,tokens_seen,elapsed_seconds,split,loss,learning_rate,gradient_norm,tokens_per_second,peak_gpu_memory_mib
5234,171507712,352.880885,train,1.46100819,0.000506046938878,0.23775114,548964.76,13073.10
5235,171540480,352.938082,train,1.50201464,0.000505901383884,0.24086288,549620.52,13073.10
5236,171573248,352.994918,train,1.47722030,0.000505755833549,0.23892634,550334.29,13073.10
5237,171606016,353.051813,train,1.43871748,0.000505610287888,0.25062072,550996.27,13073.10
5238,171638784,353.108690,train,1.46918654,0.000505464746916,0.24552010,551629.30,13073.10
5239,171671552,353.165814,train,1.45537782,0.000505319210648,0.24654943,552172.31,13073.10
5240,171704320,353.222827,train,1.47743082,0.0005051736791,0.25011852,552715.09,13073.10
5241,171737088,353.279551,train,1.44863772,0.000505028152288,0.24312422,553298.22,13073.10
5242,171769856,353.336501,train,1.49917030,0.000504882630226,0.24629723,553804.24,13073.10
5243,171802624,353.393741,train,1.50005662,0.000504737112929,0.24782202,554224.44,13073.10
5244,171835392,353.450570,train,1.43423772,0.000504591600415,0.25427181,554713.77,13073.10
5245,171868160,353.507352,train,1.48036456,0.000504446092697,0.24881943,555191.99,13073.10
5246,171900928,353.564299,train,1.50817990,0.000504300589791,0.23813781,555616.47,13073.10
5247,171933696,353.621568,train,1.47558951,0.000504155091712,0.25525829,555958.81,13073.10
5248,171966464,353.678277,train,1.50653124,0.000504009598476,0.25413105,556397.61,13073.10
5249,171999232,353.737056,train,1.49962640,0.000503864110099,0.24959567,556419.40,13073.10
5250,172032000,353.794283,train,1.54326129,0.000503718626595,0.25454959,556734.24,13073.10
5251,172064768,353.850922,train,1.53599679,0.000503573147979,0.25834611,557145.94,13073.10
5252,172097536,353.908749,train,1.51961160,0.000503427674269,0.25516284,557325.76,13073.10
5253,172130304,353.965974,train,1.49291658,0.000503282205477,0.23796459,557606.73,13073.10
5254,172163072,354.022906,train,1.51825488,0.000503136741621,0.24933049,557929.12,13073.10
5255,172195840,354.079521,train,1.49200249,0.000502991282715,0.25433949,558294.90,13073.10
5256,172228608,354.136813,train,1.46827221,0.000502845828775,0.24172539,558532.95,13073.10
5257,172261376,354.194509,train,1.49091542,0.000502700379816,0.26218435,558695.33,13073.10
5258,172294144,354.251396,train,1.47817230,0.000502554935854,0.24503702,558985.28,13073.10
5259,172326912,354.308949,train,1.54383075,0.000502409496903,0.24158871,559157.68,13073.10
5260,172359680,354.366483,train,1.50331426,0.00050226406298,0.24267408,559327.79,13073.10
5261,172392448,354.423649,train,1.47236538,0.000502118634099,0.25473636,559549.89,13073.10
5262,172425216,354.481145,train,1.47314072,0.000501973210276,0.23859403,559714.00,13073.10
5263,172457984,354.537819,train,1.54998374,0.000501827791526,0.24563463,559997.99,13073.10
5264,172490752,354.593775,train,1.52194595,0.000501682377865,0.24816394,560380.87,13073.10
5265,172523520,354.650200,train,1.47063482,0.000501536969308,0.25478625,560683.16,13073.10
5266,172556288,354.707465,train,1.41244698,0.000501391565871,0.23665276,560854.59,13073.10
5267,172589056,354.764988,train,1.45406723,0.000501246167568,0.24534917,560983.85,13073.10
5268,172621824,354.822078,train,1.45491648,0.000501100774415,0.23801614,561170.54,13073.10
5269,172654592,354.879034,train,1.52428842,0.000500955386428,0.24914135,561370.67,13073.10
5270,172687360,354.935659,train,1.53130698,0.000500810003621,0.25692964,561610.65,13073.10
5271,172720128,354.992940,train,1.45022619,0.000500664626011,0.24742834,561755.20,13073.10
5272,172752896,355.050072,train,1.53937304,0.000500519253612,0.24933414,561915.63,13073.10
5273,172785664,355.106798,train,1.44950581,0.00050037388644,0.24164282,562125.48,13073.10
5274,172818432,355.163686,train,1.47279382,0.00050022852451,0.23677608,562308.59,13073.10
5275,172851200,355.221763,train,1.48406780,0.000500083167838,0.24527209,562333.91,13073.10
5276,172883968,355.278576,train,1.45735836,0.000499937816439,0.24499652,562519.24,13073.10
5277,172916736,355.335872,train,1.49327743,0.000499792470328,0.24386799,562639.01,13073.10
5278,172949504,355.393157,train,1.46891749,0.000499647129521,0.25490919,562757.37,13073.10
5279,172982272,355.450178,train,1.50364637,0.000499501794032,0.24301054,562905.12,13073.10
5280,173015040,355.507603,train,1.48703551,0.000499356463879,0.24634904,563000.20,13073.10
5281,173047808,355.564610,train,1.49632418,0.000499211139074,0.25600138,563143.00,13073.10
5282,173080576,355.621967,train,1.53086627,0.000499065819635,0.25433856,563241.12,13073.10
5283,173113344,355.679001,train,1.46004319,0.000498920505577,0.24163258,563374.50,13073.10
5284,173146112,355.736014,train,1.49930763,0.000498775196914,0.23974302,563507.25,13073.10
5285,173178880,355.793670,train,1.55820060,0.000498629893662,0.24871953,563563.63,13073.10
5286,173211648,355.850737,train,1.47707295,0.000498484595836,0.25243071,563685.03,13073.10
5287,173244416,355.907460,train,1.50563192,0.000498339303453,0.25185362,563842.08,13073.10
5288,173277184,355.964415,train,1.49949908,0.000498194016526,0.25093836,563970.02,13073.10
5289,173309952,356.021599,train,1.48126960,0.000498048735073,0.23844637,564070.30,13073.10
5290,173342720,356.078747,train,1.52795351,0.000497903459107,0.24613115,564172.18,13073.10
5291,173375488,356.136479,train,1.49784660,0.000497758188644,0.24727754,564209.44,13073.10
5292,173408256,356.193500,train,1.51593637,0.000497612923699,0.24948241,564321.01,13073.10
5293,173441024,356.250559,train,1.44513047,0.000497467664289,0.24828835,564426.35,13073.10
5294,173473792,356.307281,train,1.46499729,0.000497322410428,0.24517724,564564.24,13073.10
5295,173506560,356.364301,train,1.45472217,0.000497177162131,0.24205643,564668.81,13073.10
5296,173539328,356.421763,train,1.44522929,0.000497031919414,0.24073467,564726.50,13073.10
5297,173572096,356.478775,train,1.47496486,0.000496886682293,0.23629494,564828.15,13073.10
5298,173604864,356.536041,train,1.52510834,0.000496741450782,0.25826907,564902.43,13073.10
5299,173637632,356.593354,train,1.46950769,0.000496596224897,0.23798032,564970.61,13073.10
5300,173670400,356.650138,train,1.48403871,0.000496451004654,0.24164294,565089.08,13073.10
5300,173670400,356.987338,valid,1.49570662,0.000496451004654,,565089.08,13073.10
5301,173703168,357.143604,train,1.50321221,0.000496305790067,0.24593571,211890.84,13073.10
5302,173735936,357.200917,train,1.50953841,0.000496160581152,0.25313643,309193.44,13073.10
5303,173768704,357.258868,train,1.47750735,0.000496015377924,0.23871045,364211.56,13073.10
5304,173801472,357.315730,train,1.53463745,0.000495870180399,0.25604627,401112.51,13073.10
5305,173834240,357.372883,train,1.50061393,0.000495724988592,0.24487750,426750.83,13073.10
5306,173867008,357.429757,train,1.49294043,0.000495579802518,0.24648382,446027.95,13073.10
5307,173899776,357.487544,train,1.56060362,0.000495434622193,0.24883968,460054.18,13073.10
5308,173932544,357.544690,train,1.50137258,0.000495289447632,0.24946131,471709.93,13073.10
5309,173965312,357.601951,train,1.55534089,0.00049514427885,0.25510719,481102.39,13073.10
5310,173998080,357.659023,train,1.44151032,0.000494999115863,0.24526991,489027.61,13073.10
5311,174030848,357.717095,train,1.50914979,0.000494853958686,0.26448399,495028.47,13073.10
5312,174063616,357.774214,train,1.48201120,0.000494708807334,0.23927070,500749.67,13073.10
5313,174096384,357.832039,train,1.50063419,0.000494563661823,0.23668438,505270.53,13073.10
5314,174129152,357.889029,train,1.46782982,0.000494418522168,0.26777267,509684.41,13073.10
5315,174161920,357.946635,train,1.56676316,0.000494273388384,0.25631139,513242.19,13073.10
5316,174194688,358.003815,train,1.48404741,0.000494128260487,0.24091852,516613.23,13073.10
5317,174227456,358.060850,train,1.55299675,0.000493983138492,0.24572730,519694.72,13073.10
5318,174260224,358.118214,train,1.47531676,0.000493838022414,0.24575996,522312.38,13073.10
5319,174292992,358.174765,train,1.48177958,0.000493692912268,0.24962901,525036.76,13073.10
5320,174325760,358.232494,train,1.48626637,0.000493547808071,0.24541631,527013.76,13073.10
5321,174358528,358.291285,train,1.50293088,0.000493402709837,0.24582885,528384.02,13073.10
5322,174391296,358.348276,train,1.49092674,0.000493257617582,0.24547705,530336.69,13073.10
5323,174424064,358.405703,train,1.48450232,0.000493112531321,0.24003480,531968.96,13073.10
5324,174456832,358.462584,train,1.44792247,0.000492967451069,0.24800877,533671.77,13073.10
5325,174489600,358.520159,train,1.49939561,0.000492822376841,0.24184544,535005.18,13073.10
5326,174522368,358.577600,train,1.48729300,0.000492677308654,0.25095114,536286.97,13073.10
5327,174555136,358.634732,train,1.44493103,0.000492532246521,0.24755123,537580.75,13073.10
5328,174587904,358.691793,train,1.58593917,0.00049238719046,0.25170639,538809.75,13073.10
5329,174620672,358.749267,train,1.49705684,0.000492242140484,0.24834457,539832.91,13073.10
5330,174653440,358.806949,train,1.50107002,0.000492097096609,0.24389030,540729.07,13073.10
5331,174686208,358.863880,train,1.49257386,0.000491952058852,0.24708624,541786.84,13073.10
5332,174718976,358.921084,train,1.53454947,0.000491807027225,0.24405482,542705.94,13073.10
5333,174751744,358.978392,train,1.51105845,0.000491662001746,0.25734302,543543.77,13073.10
5334,174784512,359.036204,train,1.52592945,0.00049151698243,0.25442642,544200.44,13073.10
5335,174817280,359.093571,train,1.50186646,0.000491371969291,0.24393053,544936.60,13073.10
5336,174850048,359.151226,train,1.49868894,0.000491226962346,0.24416757,545560.71,13073.10
5337,174882816,359.209031,train,1.52027154,0.000491081961609,0.25367782,546115.43,13073.10
5338,174915584,359.266502,train,1.44007158,0.000490936967096,0.24854143,546722.37,13073.10
5339,174948352,359.324850,train,1.46131325,0.000490791978822,0.23892857,547094.14,13073.10
5340,174981120,359.382182,train,1.48304749,0.000490646996802,0.26880392,547679.82,13073.10
5341,175013888,359.439813,train,1.43350649,0.000490502021052,0.24811539,548171.25,13073.10
5342,175046656,359.497211,train,1.54861999,0.000490357051587,0.25681990,548691.07,13073.10
5343,175079424,359.554941,train,1.45899606,0.000490212088423,0.25937420,549116.81,13073.10
5344,175112192,359.612383,train,1.47377551,0.000490067131574,0.24526502,549584.02,13073.10
5345,175144960,359.669924,train,1.52841282,0.000489922181056,0.24120532,550010.81,13073.10
5346,175177728,359.727594,train,1.49048638,0.000489777236884,0.25263330,550394.01,13073.10
5347,175210496,359.785142,train,1.49539864,0.000489632299075,0.25679776,550785.08,13073.10
5348,175243264,359.842839,train,1.45489478,0.000489487367641,0.24073206,551131.63,13073.10
5349,175276032,359.901545,train,1.45875692,0.000489342442601,0.23486695,551273.61,13073.10
5350,175308800,359.958718,train,1.50868285,0.000489197523967,0.25006273,551694.57,13073.10
5351,175341568,360.015777,train,1.48542786,0.000489052611757,0.25636208,552120.27,13073.10
5352,175374336,360.073124,train,1.50820243,0.000488907705985,0.26315361,552478.79,13073.10
5353,175407104,360.130759,train,1.50315094,0.000488762806666,0.24307093,552773.46,13073.10
5354,175439872,360.188570,train,1.50200844,0.000488617913816,0.23741589,553026.98,13073.10
5355,175472640,360.245594,train,1.46887159,0.00048847302745,0.24454626,553405.62,13073.10
5356,175505408,360.303087,train,1.51035380,0.000488328147583,0.24558602,553692.47,13073.10
5357,175538176,360.361363,train,1.49192548,0.000488183274231,0.24647738,553840.95,13073.10
5358,175570944,360.418652,train,1.54419184,0.000488038407409,0.25452086,554143.80,13073.10
5359,175603712,360.476249,train,1.41820216,0.000487893547132,0.24301845,554387.93,13073.10
5360,175636480,360.533672,train,1.55252123,0.000487748693416,0.25525144,554651.42,13073.10
5361,175669248,360.590612,train,1.48767841,0.000487603846276,0.24540117,554980.67,13073.10
5362,175702016,360.648267,train,1.44705796,0.000487459005727,0.24220094,555191.15,13073.10
5363,175734784,360.706171,train,1.49378181,0.000487314171785,0.25077116,555358.07,13073.10
5364,175767552,360.762597,train,1.55850649,0.000487169344464,0.24579498,555737.43,13073.10
5365,175800320,360.819886,train,1.52125859,0.00048702452378,0.25417066,555980.31,13073.10
5366,175833088,360.877245,train,1.53756487,0.000486879709749,0.24816820,556205.94,13073.10
5367,175865856,360.934291,train,1.50304461,0.000486734902386,0.24663712,556469.24,13073.10
5368,175898624,360.990341,train,1.51178372,0.000486590101705,0.24390954,556863.57,13073.10
5369,175931392,361.047636,train,1.52459359,0.000486445307723,0.25252932,557076.00,13073.10
5370,175964160,361.104735,train,1.53859758,0.000486300520454,0.24856339,557309.23,13073.10
5371,175996928,361.161674,train,1.55453658,0.000486155739914,0.25023702,557557.28,13073.10
5372,176029696,361.218570,train,1.50877357,0.000486010966119,0.25944194,557804.51,13073.10
5373,176062464,361.275398,train,1.44191253,0.000485866199082,0.24270409,558053.87,13073.10
5374,176095232,361.331980,train,1.47744942,0.000485721438821,0.24521667,558328.43,13073.10
5375,176128000,361.389344,train,1.42388272,0.000485576685349,0.24481457,558496.57,13073.10
5376,176160768,361.445617,train,1.54671216,0.000485431938683,0.24176422,558797.11,13073.10
5377,176193536,361.502554,train,1.45441389,0.000485287198838,0.24093075,559008.04,13073.10
5378,176226304,361.559511,train,1.42591202,0.000485142465828,0.24470691,559211.24,13073.10
5379,176259072,361.616590,train,1.49235272,0.00048499773967,0.25041243,559394.59,13073.10
5380,176291840,361.673687,train,1.48980880,0.000484853020378,0.24238165,559571.44,13073.10
5381,176324608,361.730712,train,1.51336336,0.000484708307968,0.25210208,559752.37,13073.10
5382,176357376,361.787863,train,1.56846678,0.000484563602455,0.26760760,559914.51,13073.10
5383,176390144,361.844523,train,1.50784683,0.000484418903854,0.25347573,560129.39,13073.10
5384,176422912,361.901678,train,1.43217945,0.000484274212181,0.23776089,560282.80,13073.10
5385,176455680,361.959188,train,1.49206853,0.000484129527451,0.26004922,560392.74,13073.10
5386,176488448,362.016225,train,1.51012802,0.000483984849679,0.24778256,560552.85,13073.10
5387,176521216,362.073132,train,1.49838662,0.00048384017888,0.25355086,560723.60,13073.10
5388,176553984,362.130440,train,1.48109841,0.000483695515071,0.24979091,560847.00,13073.10
5389,176586752,362.187892,train,1.47299588,0.000483550858265,0.24836701,560951.99,13073.10
5390,176619520,362.245045,train,1.45863402,0.000483406208479,0.24768089,561086.70,13073.10
5391,176652288,362.302149,train,1.50384355,0.000483261565727,0.25603595,561223.68,13073.10
5392,176685056,362.359210,train,1.49186921,0.000483116930025,0.25146893,561362.24,13073.10
5393,176717824,362.417173,train,1.47597623,0.000482972301389,0.23793641,561404.45,13073.10
5394,176750592,362.474055,train,1.50266671,0.000482827679832,0.24400182,561556.61,13073.10
5395,176783360,362.531314,train,1.47762465,0.000482683065372,0.25237352,561667.32,13073.10
5396,176816128,362.588343,train,1.50417614,0.000482538458022,0.24938287,561798.94,13073.10
5397,176848896,362.645244,train,1.46280527,0.000482393857799,0.23686077,561940.55,13073.10
5398,176881664,362.702281,train,1.46970844,0.000482249264717,0.25852534,562066.04,13073.10
5399,176914432,362.759257,train,1.52461863,0.000482104678792,0.26095313,562194.92,13073.10
5400,176947200,362.816228,train,1.53334260,0.00048196010004,0.25049907,562321.75,13073.10
5400,176947200,363.153553,valid,1.49151648,0.00048196010004,,562321.75,13073.10
5401,176979968,363.296080,train,1.47748494,0.000481815528474,0.23834993,231913.42,13073.10
5402,177012736,363.353436,train,1.48396826,0.000481670964112,0.25287327,329907.18,13073.10
5403,177045504,363.410519,train,1.47215474,0.000481526406967,0.24911945,384401.01,13073.10
5404,177078272,363.467184,train,1.50780582,0.000481381857055,0.24292383,419567.87,13073.10
5405,177111040,363.524688,train,1.45668972,0.000481237314392,0.25147554,442928.32,13073.10
